ID,Player,WAR/pos,Year,Age,Tm,Lg,G,PA,AB,R,H,2B,3B,HR,RBI,BB,IBB,SO,HBP,SH,SF,GDP,SB,CS,BA,OBP,SLG,OPS,Pos
382,Dustin Pedroia\pedrodu01,6.9,2008,24,BOS,AL,157,726,653,118,213,54,2,17,83,50,1,52,7,7,9,17,20,1,0.326,0.376,0.493,0.869,*4/H
383,Dusty Ryan\ryandu01,0.3,2008,23,DET,AL,15,50,44,6,14,2,0,2,7,5,0,13,0,0,1,0,0,0,0.318,0.38,0.5,0.88,*2
384,Eddie Bonine\bonined01,0.0,2008,27,DET,AL,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,/*1
385,Eddie Guardado\guarded01,0.0,2008,37,TOT,AL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
389,Edgar Renteria\renteed01,1.1,2008,31,DET,AL,138,547,503,69,136,22,2,10,55,37,1,64,0,2,5,19,6,3,0.27,0.317,0.382,0.699,*6/H
391,Edwar Ramirez\ramired01,0.0,2008,27,NYY,AL,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
392,Edward Mujica\mujiced01,0.0,2008,24,CLE,AL,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
395,Edwin Jackson\jacksed01,0.0,2008,24,TBR,AL,32,5,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.0,0.2,0.0,0.2,*1
397,Ehren Wassermann\wasseeh01,0.0,2008,27,CHW,AL,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
398,Eider Torres\torreei01,-0.2,2008,25,BAL,AL,8,9,9,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0.222,0.222,0.222,0.444,/*6HD4
401,Elizardo Ramirez\ramirel01,0.0,2008,25,TEX,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
402,Elliot Johnson\johnsel02,-0.1,2008,24,TBR,AL,7,19,19,0,3,0,0,0,0,0,0,7,0,0,0,0,0,1,0.158,0.158,0.158,0.316,/6D9H84
404,Emil Brown\brownem01,0.0,2008,33,OAK,AL,117,438,402,48,98,14,2,13,59,27,2,65,5,0,4,16,4,2,0.244,0.297,0.386,0.682,*79H/D38
411,Eric Chavez\chaveer01,0.2,2008,30,OAK,AL,23,95,89,10,22,7,0,2,14,6,0,18,0,0,0,2,0,0,0.247,0.295,0.393,0.688,*5/D
413,Eric Hinske\hinsker01,1.4,2008,30,TBR,AL,133,432,381,59,94,21,1,20,60,47,4,88,3,0,1,13,10,3,0.247,0.333,0.465,0.798,97DH3/5
414,Eric Hurley\hurleer01,0.0,2008,22,TEX,AL,5,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0.5,0.5,1.0,/*1
415,Eric O'Flaherty\oflaher01,0.0,2008,23,SEA,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
418,Erick Aybar\aybarer01,2.7,2008,24,LAA,AL,98,375,346,53,96,18,5,3,39,14,0,45,5,9,1,2,7,2,0.277,0.314,0.384,0.699,*6/H4
420,Erik Bedard\bedarer01,0.1,2008,29,SEA,AL,15,4,4,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0.5,0.5,0.5,1.0,*1
421,Ervin Santana\santaer01,-0.1,2008,25,LAA,AL,32,6,6,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0.0,0.0,0.0,0.0,*1
422,Esteban German\germaes01,-0.9,2008,30,KCR,AL,89,242,216,30,53,14,3,0,22,18,1,42,1,4,3,5,7,3,0.245,0.303,0.338,0.64,74H/5D6
425,Evan Longoria\longoev01,4.8,2008,22,TBR,AL,122,508,448,67,122,31,2,27,85,46,4,122,6,0,8,8,7,0,0.272,0.343,0.531,0.874,*5/H6D
428,Felix Hernandez\hernafe02,0.3,2008,22,SEA,AL,31,2,1,1,1,0,0,1,4,0,0,0,0,1,0,0,0,0,1.0,1.0,4.0,5.0,*1
430,Fernando Cabrera\cabrefe01,0.0,2008,26,BAL,AL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
431,Fernando Hernandez\hernafe03,0.0,2008,23,OAK,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
433,Fernando Perez\perezfe01,0.6,2008,25,TBR,AL,23,72,60,18,15,2,0,3,8,8,1,16,1,3,0,3,5,0,0.25,0.348,0.433,0.781,*8/7H9
434,Fernando Rodney\rodnefe01,0.0,2008,31,DET,AL,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
436,Francis Beltran\beltrfr01,0.0,2008,28,DET,AL,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
437,Francisco Cervelli\cervefr01,-0.1,2008,22,NYY,AL,3,5,5,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0.0,0.0,0.0,0.0,/*2
439,Francisco Cruceta\crucefr01,0.0,2008,26,DET,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
440,Francisco Liriano\liriafr01,0.0,2008,24,MIN,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
441,Francisco Rodriguez\rodrifr03,0.0,2008,26,LAA,AL,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
443,Frank Catalanotto\catalfr01,-0.1,2008,34,TEX,AL,88,278,248,28,68,23,1,2,21,20,0,29,6,3,1,6,1,1,0.274,0.342,0.399,0.741,37DH
444,Frank Francisco\francfr01,0.0,2008,28,TEX,AL,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
445,Frank Thomas\thomafr04,0.2,2008,40,TOT,AL,71,289,246,27,59,7,1,8,30,39,0,57,3,0,1,9,0,0,0.24,0.349,0.374,0.723,*D/H
447,Franklin Gutierrez\gutiefr01,2.9,2008,25,CLE,AL,134,440,399,54,99,26,2,8,41,27,1,87,8,4,2,10,9,3,0.248,0.307,0.383,0.691,*9H87/D
449,Franklyn German\germafr01,0.0,2008,28,TEX,AL,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
452,Freddie Bynum\bynumfr01,-1.0,2008,28,BAL,AL,40,121,112,13,20,3,1,0,8,5,0,31,1,3,0,2,2,3,0.179,0.22,0.223,0.444,*6/H4D
453,Freddy Dolsi\dolsifr01,0.0,2008,25,DET,AL,42,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
454,Freddy Garcia\garcifr03,0.0,2008,31,DET,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
456,Freddy Sandoval\sandofr01,-0.1,2008,25,LAA,AL,6,7,6,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.167,0.286,0.167,0.452,/*H*D35
460,Garret Anderson\anderga01,0.9,2008,36,LAA,AL,145,593,557,66,163,27,3,15,84,29,6,77,1,0,6,11,7,4,0.293,0.325,0.433,0.758,*7D/H
463,Garrett Olson\olsonga01,0.1,2008,24,BAL,AL,26,5,3,1,1,0,0,0,1,0,0,0,0,1,1,1,0,0,0.333,0.25,0.333,0.583,*1
465,Gary Glover\glovega01,0.0,2008,31,TOT,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
467,Gary Matthews\matthga02,-1.0,2008,33,LAA,AL,127,477,426,53,103,19,3,8,46,45,2,95,4,0,2,12,8,3,0.242,0.319,0.357,0.675,978DH
468,Gary Sheffield\sheffga01,-0.2,2008,39,DET,AL,114,482,418,52,94,16,0,19,57,58,3,83,5,0,1,19,9,2,0.225,0.326,0.4,0.725,*D/7H
469,Gavin Floyd\floydga01,0.0,2008,25,CHW,AL,33,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
474,George Kottaras\kottage01,0.0,2008,25,BOS,AL,3,5,5,1,1,1,0,0,0,0,0,2,0,0,0,0,0,0,0.2,0.2,0.4,0.6,/*2H
475,George Sherrill\sherrge01,0.0,2008,31,BAL,AL,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
477,Gerald Laird\lairdge01,1.9,2008,28,TEX,AL,95,381,344,54,95,24,0,6,41,23,2,63,6,4,4,5,2,4,0.276,0.329,0.398,0.727,*2/DH5
478,German Duran\durange01,-0.4,2008,23,TEX,AL,60,158,143,22,33,6,1,3,16,7,0,32,2,5,1,4,1,1,0.231,0.275,0.35,0.624,*54H/769D
479,Gil Meche\mechegi01,0.0,2008,29,KCR,AL,34,4,4,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.25,0.25,0.25,0.5,*1
480,Gil Velazquez\velazgi01,-0.3,2008,28,BOS,AL,3,8,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.125,0.125,0.125,0.25,/*46H
481,Gio Gonzalez\gonzagi01,0.0,2008,22,OAK,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
482,Glen Perkins\perkigl01,0.0,2008,25,MIN,AL,26,4,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
484,Grady Sizemore\sizemgr01,5.9,2008,25,CLE,AL,157,745,634,101,170,39,5,33,90,98,14,130,11,0,2,5,38,5,0.268,0.374,0.502,0.876,*8/D
485,Grant Balfour\balfogr01,0.0,2008,30,TBR,AL,51,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
486,Greg Aquino\aquingr01,0.0,2008,30,BAL,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
492,Greg Smith\smithgr02,0.1,2008,24,OAK,AL,32,3,2,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0.5,0.5,0.5,1.0,*1
493,Gregg Zaun\zaungr01,0.8,2008,37,TOR,AL,86,288,245,29,58,12,0,6,30,38,1,38,1,3,1,6,2,1,0.237,0.34,0.359,0.7,*2/HD
495,Gregorio Petit\petitgr01,0.2,2008,23,OAK,AL,14,25,23,4,8,2,0,0,0,2,0,9,0,0,0,0,0,0,0.348,0.4,0.435,0.835,/*64HD
497,Guillermo Quiroz\quirogu01,-0.7,2008,26,BAL,AL,56,149,134,12,25,5,0,2,14,12,0,34,1,1,0,3,0,0,0.187,0.259,0.269,0.527,*2/HD
499,Hank Blalock\blaloha01,0.9,2008,27,TEX,AL,65,281,258,37,74,19,1,12,38,19,3,40,2,0,2,10,1,0,0.287,0.338,0.508,0.846,*35
502,Hector Luna\lunahe01,0.0,2008,28,TOR,AL,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,1.0,1.0,2.0,/*H
505,Hideki Matsui\matsuhi01,1.1,2008,34,NYY,AL,93,378,337,43,99,17,0,9,45,38,6,47,3,0,0,10,0,0,0.294,0.37,0.424,0.795,*D7/H9
506,Hideki Okajima\okajihi01,0.0,2008,32,BOS,AL,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
507,Hideo Nomo\nomohi01,0.0,2008,39,KCR,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
510,Horacio Ramirez\ramirho01,0.0,2008,28,TOT,AL,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
511,Howie Clark\clarkho02,0.0,2008,34,MIN,AL,4,8,8,0,2,2,0,0,1,0,0,2,0,0,0,0,0,0,0.25,0.25,0.5,0.75,/*345
512,Howie Kendrick\kendrho01,1.9,2008,24,LAA,AL,92,361,340,43,104,26,2,3,37,12,3,58,4,1,4,8,11,4,0.306,0.333,0.421,0.754,*4
514,Humberto Sanchez\sanchhu01,0.0,2008,25,NYY,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
517,Huston Street\streehu01,0.0,2008,24,OAK,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
518,Ian Kennedy\kenneia01,0.0,2008,23,NYY,AL,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
519,Ian Kinsler\kinslia01,4.7,2008,26,TEX,AL,121,583,518,102,165,41,4,18,71,45,1,67,6,7,7,12,26,2,0.319,0.375,0.517,0.892,*4/H
522,Ichiro Suzuki\suzukic01,5.3,2008,34,SEA,AL,162,749,686,103,213,20,7,6,42,51,12,65,5,3,4,8,43,4,0.31,0.361,0.386,0.747,*98/DH
524,Ivan Rodriguez\rodriiv01,1.6,2008,36,TOT,AL,115,429,398,44,110,20,3,7,35,23,2,67,3,3,2,15,10,1,0.276,0.319,0.394,0.714,*2/HD
527,J.D. Drew\drewj.01,2.6,2008,32,BOS,AL,109,456,368,79,103,23,4,19,64,79,5,80,4,0,5,11,4,1,0.28,0.408,0.519,0.927,*9/DH8
529,J.J. Putz\putzjj01,0.0,2008,31,SEA,AL,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
530,J.P. Howell\howeljp01,0.0,2008,25,TBR,AL,64,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
535,Jack Cust\custja01,2.7,2008,29,OAK,AL,148,598,481,77,111,19,0,33,77,111,3,197,2,0,4,7,0,0,0.231,0.375,0.476,0.851,*7D/9H
536,Jack Hannahan\hannaja01,2.5,2008,28,OAK,AL,143,501,436,48,95,27,0,9,47,55,4,131,2,3,5,5,2,0,0.218,0.305,0.342,0.647,*5H3/D
539,Jacoby Ellsbury\ellsbja01,3.0,2008,24,BOS,AL,145,609,554,98,155,22,7,9,47,41,2,80,7,4,3,9,50,11,0.28,0.336,0.394,0.729,879/HD
541,Jae Kuk Ryu\ryuja01,0.0,2008,25,TBR,AL,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
547,Jake Westbrook\westbja01,0.0,2008,30,CLE,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
548,Jake Woods\woodsja01,0.0,2008,26,SEA,AL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
552,James Shields\shielja02,0.2,2008,26,TBR,AL,34,5,4,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.25,0.4,0.25,0.65,*1/H
553,Jamey Carroll\carroja01,2.5,2008,34,CLE,AL,113,402,347,60,96,13,4,1,36,34,0,65,9,10,2,2,7,3,0.277,0.355,0.346,0.7,*45H/7
554,Jamey Wright\wrighja01,0.0,2008,33,TEX,AL,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
555,Jamie Burke\burkeja02,0.1,2008,36,SEA,AL,48,100,92,10,24,3,0,1,8,5,0,7,1,1,1,3,0,1,0.261,0.303,0.326,0.629,*2/H315
558,Jamie Walker\walkeja01,0.0,2008,36,BAL,AL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
561,Jarrod Saltalamacchia\saltaja01,0.3,2008,23,TEX,AL,61,230,198,27,50,13,0,3,26,31,1,74,0,0,1,1,0,2,0.253,0.352,0.364,0.716,*2/DH
562,Jarrod Washburn\washbja01,0.0,2008,33,SEA,AL,30,6,6,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1/HD
563,Jason Bartlett\bartlja01,1.7,2008,28,TBR,AL,128,494,454,48,130,25,3,1,37,22,1,69,9,5,4,9,20,6,0.286,0.329,0.361,0.69,*6/DH
566,Jason Botts\bottsja01,0.0,2008,27,TEX,AL,15,46,38,2,6,3,0,2,5,8,0,18,0,0,0,0,0,0,0.158,0.304,0.395,0.699,/*3H7D
567,Jason Bourgeois\bourgja01,0.0,2008,26,CHW,AL,6,3,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.333,0.333,0.667,1.0,/*HD4
568,Jason Bulger\bulgeja01,0.0,2008,29,LAA,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
570,Jason Ellison\ellisja01,-0.1,2008,30,TEX,AL,9,14,13,5,3,0,0,0,2,1,0,1,0,0,0,0,0,0,0.231,0.286,0.231,0.516,/H978D
571,Jason Frasor\frasoja01,0.0,2008,30,TOR,AL,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
572,Jason Giambi\giambja01,1.9,2008,37,NYY,AL,145,565,458,68,113,19,1,32,96,76,5,111,22,0,9,6,2,1,0.247,0.373,0.502,0.876,*3D/H
574,Jason Hammel\hammeja01,0.0,2008,25,TBR,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
577,Jason Jennings\jennija01,0.0,2008,29,TEX,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
580,Jason Kubel\kubelja01,0.8,2008,26,MIN,AL,141,517,463,74,126,22,5,20,78,47,2,91,0,0,7,12,0,1,0.272,0.335,0.471,0.805,*D9H7
586,Jason Pridie\pridija01,-0.2,2008,24,MIN,AL,10,6,4,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.2,0.0,0.2,/*H79D
588,Jason Smith\smithja05,0.0,2008,30,KCR,AL,22,28,28,6,6,2,0,0,1,0,0,12,0,0,0,0,0,1,0.214,0.214,0.286,0.5,*H/4D537
589,Jason Tyner\tynerja01,-0.1,2008,31,CLE,AL,1,3,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.333,0.0,0.333,/*7
590,Jason Varitek\varitja01,0.6,2008,36,BOS,AL,131,483,423,37,93,20,0,13,43,52,3,122,6,0,2,13,0,1,0.22,0.313,0.359,0.672,*2/H
592,Javier Lopez\lopezja02,0.0,2008,30,BOS,AL,70,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
594,Javier Vazquez\vazquja01,0.0,2008,31,CHW,AL,33,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
596,Jay Payton\paytoja01,1.1,2008,35,BAL,AL,127,364,338,41,82,10,2,7,41,22,1,53,1,2,0,7,8,1,0.243,0.291,0.346,0.637,*78H/9
599,Jed Lowrie\lowrije01,1.5,2008,24,BOS,AL,81,306,260,34,67,25,3,2,46,35,0,68,1,2,8,8,1,0,0.258,0.339,0.4,0.739,*6*5/H4D
600,Jeff Bailey\baileje01,-0.1,2008,29,BOS,AL,27,59,50,10,14,1,1,2,6,9,1,17,0,0,0,2,0,0,0.28,0.39,0.46,0.85,3H/7D9
601,Jeff Baisley\baislje01,-0.3,2008,25,OAK,AL,14,47,43,1,11,1,0,0,5,4,0,7,0,0,0,2,0,0,0.256,0.319,0.279,0.598,*5/3
604,Jeff Clement\clemeje01,-0.6,2008,24,SEA,AL,66,224,203,17,46,10,1,5,23,15,0,63,5,0,1,4,0,1,0.227,0.295,0.36,0.654,*2D/H
605,Jeff Fiorentino\fioreje01,0.1,2008,25,OAK,AL,2,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1.0,1.0,1.0,2.0,/*H*8
608,Jeff Fulchino\fulchje01,0.0,2008,28,KCR,AL,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
609,Jeff Gray\grayje02,0.0,2008,26,OAK,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
613,Jeff Larish\larisje01,-0.4,2008,25,DET,AL,42,111,104,12,27,6,0,2,16,7,0,34,0,0,0,2,2,2,0.26,0.306,0.375,0.681,HD5/3
614,Jeff Mathis\mathije01,0.6,2008,25,LAA,AL,94,328,283,35,55,8,0,9,42,30,4,90,3,8,4,1,2,2,0.194,0.275,0.318,0.593,*2
615,Jeff Niemann\niemaje01,0.0,2008,25,TBR,AL,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
620,Jensen Lewis\lewisje01,0.0,2008,24,CLE,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
621,Jered Weaver\weaveje02,-0.1,2008,25,LAA,AL,30,4,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
622,Jeremy Accardo\accarje01,0.0,2008,26,TOR,AL,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
624,Jeremy Bonderman\bondeje01,0.0,2008,25,DET,AL,12,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,*1
625,Jeremy Guthrie\guthrje01,0.0,2008,29,BAL,AL,31,5,5,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0.2,0.2,0.4,0.6,*1/HD
627,Jeremy Reed\reedje03,0.4,2008,27,SEA,AL,97,312,286,30,77,18,1,2,31,18,0,38,2,3,3,5,2,3,0.269,0.314,0.36,0.674,*8H9/7D3
628,Jeremy Sowers\sowerje01,0.1,2008,25,CLE,AL,22,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.5,0.0,0.5,*1
629,Jermaine Dye\dyeje01,2.8,2008,34,CHW,AL,154,645,590,96,172,41,2,34,96,44,3,104,6,0,5,18,3,2,0.292,0.344,0.541,0.885,*9/DH
630,Jerry Blevins\blevije01,0.0,2008,24,OAK,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
632,Jerry Owens\owensje01,0.0,2008,27,CHW,AL,12,17,16,1,4,0,0,0,1,0,0,4,0,1,0,0,2,1,0.25,0.25,0.25,0.5,/*7*H8
633,Jesse Carlson\carlsje01,0.0,2008,27,TOR,AL,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
635,Jesse Crain\crainje01,0.0,2008,26,MIN,AL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
636,Jesse Litsch\litscje01,0.0,2008,23,TOR,AL,29,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
640,Jhonny Peralta\peraljh01,3.6,2008,26,CLE,AL,154,664,605,104,167,42,4,23,89,48,2,126,4,2,5,26,3,1,0.276,0.331,0.473,0.804,*6/DH5
642,Jim Johnson\johnsji04,0.0,2008,25,BAL,AL,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
643,Jim Miller\milleji02,0.0,2008,26,BAL,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
644,Jim Thome\thomeji01,2.1,2008,37,CHW,AL,149,602,503,93,123,28,0,34,90,91,9,147,4,0,4,17,1,0,0.245,0.362,0.503,0.865,*DH
646,Jimmy Gobble\gobblji01,0.0,2008,26,KCR,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
648,Joakim Soria\soriajo01,0.0,2008,24,KCR,AL,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
649,Joaquin Arias\ariasjo01,0.3,2008,23,TEX,AL,32,120,110,15,32,7,3,0,9,7,0,12,2,1,0,4,4,1,0.291,0.345,0.409,0.754,*4/HD
650,Joaquin Benoit\benoijo01,0.0,2008,30,TEX,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
651,Joba Chamberlain\chambjo03,0.0,2008,22,NYY,AL,42,5,3,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0.0,0.25,0.0,0.25,*1
655,Joe Borowski\borowjo01,0.0,2008,37,CLE,AL,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
656,Joe Crede\credejo01,2.4,2008,30,CHW,AL,97,373,335,41,83,18,1,17,55,30,0,45,4,0,4,10,0,3,0.248,0.314,0.46,0.773,*5
658,Joe Inglett\inglejo01,2.9,2008,30,TOR,AL,109,385,344,45,102,15,7,3,39,28,0,43,4,8,1,5,9,2,0.297,0.355,0.407,0.762,*47H9/56D8
661,Joe Mauer\mauerjo01,5.6,2008,25,MIN,AL,146,633,536,98,176,31,4,9,85,84,8,50,1,1,11,21,1,1,0.328,0.413,0.451,0.864,*2/HD
662,Joe Nathan\nathajo01,0.0,2008,33,MIN,AL,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
664,Joe Saunders\saundjo01,0.0,2008,27,LAA,AL,31,3,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
667,Joe Thurston\thursjo01,-0.1,2008,28,BOS,AL,4,9,8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0.0,0.111,0.0,0.111,/*7
669,Joel Peralta\peraljo01,0.0,2008,32,KCR,AL,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
671,Joel Zumaya\zumayjo01,0.0,2008,23,DET,AL,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
672,Joey Devine\devinjo01,0.0,2008,24,OAK,AL,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
673,Joey Gathright\gathrjo01,-0.4,2008,27,KCR,AL,105,315,279,41,71,3,1,0,22,20,0,40,4,10,2,3,21,4,0.254,0.311,0.272,0.584,*8H/7
677,John Bale\balejo01,0.0,2008,34,KCR,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
679,John Buck\buckjo01,-0.3,2008,27,KCR,AL,109,418,370,48,83,23,1,9,48,38,2,96,6,0,4,12,0,3,0.224,0.304,0.365,0.669,*2/H
680,John Danks\danksjo01,0.0,2008,23,CHW,AL,33,7,6,0,1,0,0,0,0,1,0,2,0,0,0,1,0,0,0.167,0.286,0.167,0.452,*1
682,John Jaso\jasojo01,-0.1,2008,24,TBR,AL,5,10,10,2,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0.2,0.2,0.2,0.4,/*2*H
683,John Lackey\lackejo01,-0.1,2008,29,LAA,AL,24,6,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
686,John McDonald\mcdonjo03,-0.5,2008,33,TOR,AL,84,207,186,21,39,8,0,1,18,10,0,25,2,7,2,3,3,1,0.21,0.255,0.269,0.524,*6H/D54
687,John Parrish\parrijo01,0.0,2008,30,TOR,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,*1
691,Johnny Damon\damonjo01,4.1,2008,34,NYY,AL,143,623,555,95,168,27,5,17,71,64,0,82,1,2,1,5,29,8,0.303,0.375,0.461,0.836,*78D/H3
696,Jon Garland\garlajo01,0.0,2008,28,LAA,AL,32,3,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.0,0.333,0.0,0.333,*1
697,Jon Lester\lestejo01,-0.1,2008,24,BOS,AL,33,5,5,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,*1
699,Jon Meloan\meloajo01,0.0,2008,23,CLE,AL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
702,Jonathan Albaladejo\albaljo01,0.0,2008,25,NYY,AL,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,/*1
